Order Dt,Time,Ticket#,Dish,Qty
06/12/2022,04:48:00,T-2213569,Water,3
2022-12-06,05:24:00,T-2213570,SHRIMP COCKTAIL,1
2022-12-06,05:24:00,T-2213570,LAMB CHOPS,1
2022-12-06,05:24:00,T-2213570,Naan Bread,2
2022-12-06,05:24:00,T-2213570,RICE PUDDING,1
2022-12-06,05:24:00,T-2213570,,2
2022-12-06,06:00:00,T-2213571,Garden Salad,1
06/12/2022,06:00:00,T-2213571,pork chops,1
2022-12-06,06:00:00,T-2213571,Mashed Potatoes,1
2022-12-06,06:00:00,T-2213571,FRUIT SALAD,1
06/12/2022,06:00:00,T-2213571,BEER,1
06/12/2022,06:36:00,T-2213572,CALAMARI RINGS,1
2022-12-06,06:36:00,T-2213572,Vegetarian Pasta,2
2022-12-06,06:36:00,T-2213572,Potato Wedges,2
06/12/2022,06:36:00,T-2213572,CherryPie,2
2022-12-06,06:36:00,T-2213572,Lemonade,1
2022-12-06,07:12:00,T-2213573,Chicken Soup,1
2022-12-06,07:12:00,T-2213573,grilled fish,2
06/12/2022,07:12:00,T-2213573,dinner rolls,1
06/12/2022,07:12:00,T-2213573,Apple Pie,1
2022-12-06,07:12:00,T-2213573,Water,2
2022-12-06,07:48:00,T-2213574,Caesar Salad,1
2022-12-06,07:48:00,T-2213574,VEGETARIAN PASTA,1
2022-12-06,07:48:00,T-2213574,potato wedges,1
2022-12-06,07:48:00,T-2213574,key lime pie,2
2022-12-06,07:48:00,T-2213574,Water,3
2022-12-06,08:24:00,T-2213575,Seafood Skewers,1
2022-12-06,08:24:00,T-2213575,pork chops,1
2022-12-06,08:24:00,T-2213575,Plain Rice,1
2022-12-06,08:24:00,T-2213575,,2
2022-12-06,08:24:00,T-2213575,SODA,3
2022-12-06,09:00:00,T-2213576,Calamari Rings,1
06/12/2022,09:00:00,T-2213576,Turkey Dishes,3
06/12/2022,09:00:00,T-2213576,Garlic Bread,3
2022-12-06,09:00:00,T-2213576,Apple Pie,1
2022-12-06,09:00:00,T-2213576,Vodka,1
2022-12-06,09:36:00,T-2213577,SAMOSAS,1
2022-12-06,09:36:00,T-2213577,Burgers,2
2022-12-06,09:36:00,T-2213577,Dinner Rolls,1
2022-12-06,09:36:00,T-2213577,chocolate cake,1
2022-12-06,09:36:00,T-2213577,Liqueurs,1
2022-12-06,10:12:00,T-2213578,Garden Salad,1
2022-12-06,10:12:00,T-2213578,Grilled Fish,2
2022-12-06,10:12:00,T-2213578,Pilaf,1
2022-12-06,10:12:00,T-2213578,CherryPie,2
2022-12-06,10:12:00,T-2213578,Liqueurs,1
2022-12-06,10:48:00,T-2213579,Bruschetta,2
2022-12-06,10:48:00,T-2213579,Sushi Rolls,1
2022-12-06,10:48:00,T-2213579,fried rice,1
06/12/2022,10:48:00,T-2213579,Rice Pudding,1
2022-12-06,10:48:00,T-2213579,,1
2022-12-06,11:24:00,T-2213580,CHICKEN SOUP,1
06/12/2022,11:24:00,T-2213580,turkey dishes,1
2022-12-06,11:24:00,T-2213580,French Fries,1
2022-12-06,11:24:00,T-2213580,Tiramisu,3
2022-12-06,11:24:00,T-2213580,,2
06/12/2022,12:00:00,T-2213581,TOMATO SOUP,1
2022-12-06,12:00:00,T-2213581,seafood pasta,1
2022-12-06,12:00:00,T-2213581,Mixed Vegetable Medley,1
2022-12-06,12:00:00,T-2213581,Cherry Pie,1
2022-12-06,12:00:00,T-2213581,Coffee,2
2022-12-06,12:36:00,T-2213582,Shrimp Cocktail,1
06/12/2022,12:36:00,T-2213582,burgers,1
2022-12-06,12:36:00,T-2213582,Dinner Rolls,1
2022-12-06,12:36:00,T-2213582,,1
2022-12-06,12:36:00,T-2213582,Coffee,2
2022-12-06,13:12:00,T-2213583,GardenSalad,1
2022-12-06,13:12:00,T-2213583,Seafood Pasta,1
2022-12-06,13:12:00,T-2213583,Plain Rice,3
2022-12-06,13:12:00,T-2213583,Rice Pudding,1
2022-12-06,13:12:00,T-2213583,,1
2022-12-06,13:48:00,T-2213584,Caesar Salad,1
2022-12-06,13:48:00,T-2213584,Lasagna,1
2022-12-06,13:48:00,T-2213584,GarlicBread,1
06/12/2022,13:48:00,T-2213584,fruit salad,6
2022-12-06,13:48:00,T-2213584,Juice,2
2022-12-06,14:24:00,T-2213585,Spring Rolls,2
06/12/2022,14:24:00,T-2213585,Roasted Duck,1
2022-12-06,14:24:00,T-2213585,FrenchFries,1
2022-12-06,14:24:00,T-2213585,Sliced Fruits,1
2022-12-06,14:24:00,T-2213585,Soda,1
2022-12-06,15:00:00,T-2213586,Samosas,1
06/12/2022,15:00:00,T-2213586,Grilled Fish,1
06/12/2022,15:00:00,T-2213586,Grilled Vegetables,2
2022-12-06,15:00:00,T-2213586,apple pie,1
2022-12-06,15:00:00,T-2213586,Whiskey,1
2022-12-06,15:36:00,T-2213587,Chicken Soup,1
2022-12-06,15:36:00,T-2213587,Roasted Duck,1
2022-12-06,15:36:00,T-2213587,MIXED VEGETABLE MEDLEY,1
06/12/2022,15:36:00,T-2213587,Cherry Pie,4
2022-12-06,15:36:00,T-2213587,iced tea,1
2022-12-06,16:12:00,T-2213588,CalamariRings,1
06/12/2022,16:12:00,T-2213588,Vegetable Stir-Fry,3
06/12/2022,16:12:00,T-2213588,Roasted Potatoes,3
2022-12-06,16:12:00,T-2213588,key lime pie,3
2022-12-06,16:12:00,T-2213588,beer,1
06/12/2022,16:48:00,T-2213589,ChickenSoup,1
2022-12-06,16:48:00,T-2213589,Lasagna,1
2022-12-06,16:48:00,T-2213589,FRIED RICE,1
2022-12-06,16:48:00,T-2213589,Various Flavors with Toppings,1
06/12/2022,16:48:00,T-2213589,SODA,5
2022-12-06,17:24:00,T-2213590,ShrimpCocktail,1
06/12/2022,17:24:00,T-2213590,Steaks,2
2022-12-06,17:24:00,T-2213590,NaanBread,1
06/12/2022,17:24:00,T-2213590,chocolate cake,1
2022-12-06,17:24:00,T-2213590,Soda,1
2022-12-06,18:00:00,T-2213591,Calamari Rings,1
2022-12-06,18:00:00,T-2213591,ravioli,1
06/12/2022,18:00:00,T-2213591,Garlic Bread,2
2022-12-06,18:00:00,T-2213591,SlicedFruits,1
2022-12-06,18:00:00,T-2213591,Coffee,1
2022-12-06,18:36:00,T-2213592,TomatoSoup,1
2022-12-06,18:36:00,T-2213592,RoastedDuck,1
06/12/2022,18:36:00,T-2213592,steamed vegetables,1
2022-12-06,18:36:00,T-2213592,SlicedFruits,2
2022-12-06,18:36:00,T-2213592,vodka,1
2022-12-06,19:12:00,T-2213593,GARDEN SALAD,2
2022-12-06,19:12:00,T-2213593,vegetarian pasta,1
06/12/2022,19:12:00,T-2213593,Potato Wedges,1
2022-12-06,19:12:00,T-2213593,Chocolate Cake,1
2022-12-06,19:12:00,T-2213593,Liqueurs,3
2022-12-06,19:48:00,T-2213594,Spring Rolls,4
2022-12-06,19:48:00,T-2213594,Spaghetti,1
2022-12-06,19:48:00,T-2213594,garlic bread,1
2022-12-06,19:48:00,T-2213594,Cheesecake,1
2022-12-06,19:48:00,T-2213594,Lemonade,4
2022-12-06,20:24:00,T-2213595,Spring Rolls,1
2022-12-06,20:24:00,T-2213595,Vegetable Stir-Fry,1
2022-12-06,20:24:00,T-2213595,ROASTED POTATOES,1
2022-12-06,20:24:00,T-2213595,carrot cake,3
2022-12-06,20:24:00,T-2213595,Soda,1
2022-12-06,21:00:00,T-2213596,SpringRolls,1
2022-12-06,21:00:00,T-2213596,Tofu Dishes,1
2022-12-06,21:00:00,T-2213596,Mashed Potatoes,2
2022-12-06,21:00:00,T-2213596,fruit salad,1
2022-12-06,21:00:00,T-2213596,Water,1
2022-12-06,21:36:00,T-2213597,spring rolls,1
2022-12-06,21:36:00,T-2213597,Tofu Dishes,1
2022-12-06,21:36:00,T-2213597,Plain Rice,1
2022-12-06,21:36:00,T-2213597,Various Flavors with Toppings,2
06/12/2022,21:36:00,T-2213597,Liqueurs,1
06/12/2022,22:12:00,T-2213598,Seafood Skewers,1
2022-12-06,22:12:00,T-2213598,RAVIOLI,2
2022-12-06,22:12:00,T-2213598,potato wedges,1
06/12/2022,22:12:00,T-2213598,Chocolate Cake,1
2022-12-06,22:12:00,T-2213598,SODA,1
2022-12-06,22:48:00,T-2213599,Shrimp Cocktail,2
2022-12-06,22:48:00,T-2213599,Salads,1
2022-12-06,22:48:00,T-2213599,french fries,1
2022-12-06,22:48:00,T-2213599,Carrot Cake,1
2022-12-06,22:48:00,T-2213599,cocktails,1
2022-12-06,23:24:00,T-2213600,seafood skewers,2
2022-12-06,23:24:00,T-2213600,Lasagna,1
2022-12-06,23:24:00,T-2213600,Pilaf,1
06/12/2022,23:24:00,T-2213600,Chocolate Cake,1
2022-12-06,23:24:00,T-2213600,SODA,1
2022-12-07,00:00:00,T-2213601,Bruschetta,3
2022-12-07,00:00:00,T-2213601,Salads,1
2022-12-07,00:00:00,T-2213601,Pilaf,2
2022-12-07,00:00:00,T-2213601,FruitSalad,1
2022-12-07,00:00:00,T-2213601,Coffee,1
2022-12-07,00:36:00,T-2213602,shrimp cocktail,1
2022-12-07,00:36:00,T-2213602,Salads,3
2022-12-07,00:36:00,T-2213602,French Fries,1
07/12/2022,00:36:00,T-2213602,Carrot Cake,3
07/12/2022,00:36:00,T-2213602,WHISKEY,1
2022-12-07,01:12:00,T-2213603,SEAFOOD SKEWERS,1
07/12/2022,01:12:00,T-2213603,Spaghetti,1
07/12/2022,01:12:00,T-2213603,Mashed Potatoes,2
2022-12-07,01:12:00,T-2213603,,2
2022-12-07,01:12:00,T-2213603,Water,1
2022-12-07,01:48:00,T-2213604,chicken soup,1
07/12/2022,01:48:00,T-2213604,Grilled Fish,2
2022-12-07,01:48:00,T-2213604,ROASTED POTATOES,1
2022-12-07,01:48:00,T-2213604,Key Lime Pie,3
2022-12-07,01:48:00,T-2213604,Juice,1
2022-12-07,02:24:00,T-2213605,SEAFOOD SKEWERS,2
2022-12-07,02:24:00,T-2213605,Tofu Dishes,1
2022-12-07,02:24:00,T-2213605,Dinner Rolls,1
07/12/2022,02:24:00,T-2213605,Cherry Pie,1
2022-12-07,02:24:00,T-2213605,Water,1
07/12/2022,03:00:00,T-2213606,Seafood Skewers,3
2022-12-07,03:00:00,T-2213606,SUSHI ROLLS,1
2022-12-07,03:00:00,T-2213606,mixed vegetable medley,3
2022-12-07,03:00:00,T-2213606,chocolate pudding,2
2022-12-07,03:00:00,T-2213606,Iced Tea,2
2022-12-07,03:36:00,T-2213607,calamari rings,3
2022-12-07,03:36:00,T-2213607,CHICKEN BREAST,1
07/12/2022,03:36:00,T-2213607,Plain Rice,5
2022-12-07,03:36:00,T-2213607,Key Lime Pie,2
07/12/2022,03:36:00,T-2213607,Vodka,2
2022-12-07,04:12:00,T-2213608,bruschetta,1
2022-12-07,04:12:00,T-2213608,Pork Chops,6
2022-12-07,04:12:00,T-2213608,French Fries,2
07/12/2022,04:12:00,T-2213608,ChocolatePudding,1
2022-12-07,04:12:00,T-2213608,vodka,1
07/12/2022,04:48:00,T-2213609,GARDEN SALAD,4
2022-12-07,04:48:00,T-2213609,STEAKS,1
07/12/2022,04:48:00,T-2213609,pilaf,2
2022-12-07,04:48:00,T-2213609,Carrot Cake,1
2022-12-07,04:48:00,T-2213609,Liqueurs,1
2022-12-07,05:24:00,T-2213610,CaesarSalad,2
2022-12-07,05:24:00,T-2213610,lamb chops,2
2022-12-07,05:24:00,T-2213610,,1
2022-12-07,05:24:00,T-2213610,SLICED FRUITS,1
07/12/2022,05:24:00,T-2213610,Lemonade,1
07/12/2022,06:00:00,T-2213611,Samosas,2
2022-12-07,06:00:00,T-2213611,Steaks,1
2022-12-07,06:00:00,T-2213611,Plain Rice,2
2022-12-07,06:00:00,T-2213611,RicePudding,1
2022-12-07,06:00:00,T-2213611,Vodka,1
2022-12-07,06:36:00,T-2213612,Seafood Skewers,2
07/12/2022,06:36:00,T-2213612,Vegetarian Pasta,1
2022-12-07,06:36:00,T-2213612,Mashed Potatoes,1
2022-12-07,06:36:00,T-2213612,ChocolatePudding,2
2022-12-07,06:36:00,T-2213612,WHISKEY,1
2022-12-07,07:12:00,T-2213613,spring rolls,1
2022-12-07,07:12:00,T-2213613,STEAKS,1
2022-12-07,07:12:00,T-2213613,MixedVegetableMedley,1
2022-12-07,07:12:00,T-2213613,cheesecake,3
2022-12-07,07:12:00,T-2213613,Juice,2
2022-12-07,07:48:00,T-2213614,tomato soup,1
2022-12-07,07:48:00,T-2213614,Burgers,2
2022-12-07,07:48:00,T-2213614,dinner rolls,1
07/12/2022,07:48:00,T-2213614,Sliced Fruits,1
2022-12-07,07:48:00,T-2213614,coffee,1
07/12/2022,08:24:00,T-2213615,Seafood Skewers,1
2022-12-07,08:24:00,T-2213615,pork chops,1
2022-12-07,08:24:00,T-2213615,NAAN BREAD,1
07/12/2022,08:24:00,T-2213615,Chocolate Pudding,1
2022-12-07,08:24:00,T-2213615,WATER,1
2022-12-07,09:00:00,T-2213616,Tomato Soup,1
2022-12-07,09:00:00,T-2213616,Ravioli,3
2022-12-07,09:00:00,T-2213616,mashed potatoes,1
2022-12-07,09:00:00,T-2213616,Key Lime Pie,1
2022-12-07,09:00:00,T-2213616,soda,1
2022-12-07,09:36:00,T-2213617,Calamari Rings,1
2022-12-07,09:36:00,T-2213617,VEGETARIAN PASTA,1
2022-12-07,09:36:00,T-2213617,Potato Wedges,2
2022-12-07,09:36:00,T-2213617,Key Lime Pie,1
2022-12-07,09:36:00,T-2213617,Water,1
2022-12-07,10:12:00,T-2213618,Bruschetta,1
2022-12-07,10:12:00,T-2213618,Salads,1
2022-12-07,10:12:00,T-2213618,MashedPotatoes,1
2022-12-07,10:12:00,T-2213618,Cherry Pie,1
2022-12-07,10:12:00,T-2213618,Cocktails,2
2022-12-07,10:48:00,T-2213619,Spring Rolls,1
2022-12-07,10:48:00,T-2213619,Lamb Chops,6
2022-12-07,10:48:00,T-2213619,Grilled Vegetables,2
07/12/2022,10:48:00,T-2213619,Custard,2
07/12/2022,10:48:00,T-2213619,Cocktails,1
07/12/2022,11:24:00,T-2213620,Bruschetta,1
07/12/2022,11:24:00,T-2213620,Grilled Fish,2
2022-12-07,11:24:00,T-2213620,Garlic Bread,1
07/12/2022,11:24:00,T-2213620,TIRAMISU,1
2022-12-07,11:24:00,T-2213620,Juice,3
07/12/2022,12:00:00,T-2213621,bruschetta,1
2022-12-07,12:00:00,T-2213621,Sushi Rolls,1
07/12/2022,12:00:00,T-2213621,Naan Bread,1
2022-12-07,12:00:00,T-2213621,ApplePie,2
07/12/2022,12:00:00,T-2213621,COFFEE,1
2022-12-07,12:36:00,T-2213622,garden salad,1
2022-12-07,12:36:00,T-2213622,VegetarianPasta,1
2022-12-07,12:36:00,T-2213622,MixedVegetableMedley,1
2022-12-07,12:36:00,T-2213622,ChocolateCake,3
07/12/2022,12:36:00,T-2213622,whiskey,1
2022-12-07,13:12:00,T-2213623,Seafood Skewers,1
07/12/2022,13:12:00,T-2213623,GrilledFish,1
2022-12-07,13:12:00,T-2213623,ROASTED POTATOES,2
2022-12-07,13:12:00,T-2213623,CUSTARD,1
2022-12-07,13:12:00,T-2213623,COCKTAILS,1
2022-12-07,13:48:00,T-2213624,CalamariRings,1
2022-12-07,13:48:00,T-2213624,SEAFOOD PASTA,1
2022-12-07,13:48:00,T-2213624,ROASTED POTATOES,3
2022-12-07,13:48:00,T-2213624,Fruit Platter,1
2022-12-07,13:48:00,T-2213624,coffee,1
2022-12-07,14:24:00,T-2213625,Caesar Salad,2
2022-12-07,14:24:00,T-2213625,STEAKS,1
2022-12-07,14:24:00,T-2213625,,3
2022-12-07,14:24:00,T-2213625,CARROT CAKE,3
07/12/2022,14:24:00,T-2213625,Cocktails,1
2022-12-07,15:00:00,T-2213626,samosas,1
2022-12-07,15:00:00,T-2213626,Pork Chops,1
2022-12-07,15:00:00,T-2213626,Naan Bread,2
07/12/2022,15:00:00,T-2213626,CherryPie,1
2022-12-07,15:00:00,T-2213626,Whiskey,1
2022-12-07,15:36:00,T-2213627,Tomato Soup,1
2022-12-07,15:36:00,T-2213627,Chicken Breast,1
2022-12-07,15:36:00,T-2213627,Fried Rice,2
07/12/2022,15:36:00,T-2213627,Apple Pie,1
2022-12-07,15:36:00,T-2213627,SODA,1
2022-12-07,16:12:00,T-2213628,CalamariRings,1
2022-12-07,16:12:00,T-2213628,Lasagna,3
2022-12-07,16:12:00,T-2213628,NAAN BREAD,3
2022-12-07,16:12:00,T-2213628,Sliced Fruits,1
2022-12-07,16:12:00,T-2213628,Juice,2
2022-12-07,16:48:00,T-2213629,Garden Salad,1
2022-12-07,16:48:00,T-2213629,Salads,2
2022-12-07,16:48:00,T-2213629,garlic bread,1
2022-12-07,16:48:00,T-2213629,Tiramisu,1
2022-12-07,16:48:00,T-2213629,lemonade,2
2022-12-07,17:24:00,T-2213630,CHICKEN SOUP,5
07/12/2022,17:24:00,T-2213630,sushi rolls,2
2022-12-07,17:24:00,T-2213630,Steamed Vegetables,2
2022-12-07,17:24:00,T-2213630,fruit salad,1
07/12/2022,17:24:00,T-2213630,Iced Tea,2
2022-12-07,18:00:00,T-2213631,Samosas,1
2022-12-07,18:00:00,T-2213631,fried fish,1
2022-12-07,18:00:00,T-2213631,Garlic Bread,1
2022-12-07,18:00:00,T-2213631,SLICED FRUITS,1
2022-12-07,18:00:00,T-2213631,liqueurs,1
2022-12-07,18:36:00,T-2213632,Chicken Soup,4
07/12/2022,18:36:00,T-2213632,RoastedDuck,2
2022-12-07,18:36:00,T-2213632,MashedPotatoes,1
07/12/2022,18:36:00,T-2213632,APPLE PIE,2
2022-12-07,18:36:00,T-2213632,BEER,1
2022-12-07,19:12:00,T-2213633,Tomato Soup,1
2022-12-07,19:12:00,T-2213633,Spaghetti,1
2022-12-07,19:12:00,T-2213633,Garlic Bread,2
2022-12-07,19:12:00,T-2213633,RICE PUDDING,1
2022-12-07,19:12:00,T-2213633,Water,1
2022-12-07,19:48:00,T-2213634,Chicken Soup,1
2022-12-07,19:48:00,T-2213634,Chicken Breast,1
2022-12-07,19:48:00,T-2213634,Steamed Vegetables,2
07/12/2022,19:48:00,T-2213634,custard,2
2022-12-07,19:48:00,T-2213634,Whiskey,1
2022-12-07,20:24:00,T-2213635,TomatoSoup,1
2022-12-07,20:24:00,T-2213635,Roasted Duck,1
2022-12-07,20:24:00,T-2213635,Roasted Potatoes,1
2022-12-07,20:24:00,T-2213635,Carrot Cake,1
07/12/2022,20:24:00,T-2213635,Vodka,4
2022-12-07,21:00:00,T-2213636,samosas,2
2022-12-07,21:00:00,T-2213636,Ravioli,1
2022-12-07,21:00:00,T-2213636,Dinner Rolls,1
2022-12-07,21:00:00,T-2213636,Custard,1
2022-12-07,21:00:00,T-2213636,Liqueurs,1
2022-12-07,21:36:00,T-2213637,ShrimpCocktail,2
2022-12-07,21:36:00,T-2213637,Chicken Breast,1
2022-12-07,21:36:00,T-2213637,Naan Bread,3
2022-12-07,21:36:00,T-2213637,Key Lime Pie,1
2022-12-07,21:36:00,T-2213637,IcedTea,2
2022-12-07,22:12:00,T-2213638,samosas,1
2022-12-07,22:12:00,T-2213638,GrilledFish,4
2022-12-07,22:12:00,T-2213638,Potato Wedges,1
07/12/2022,22:12:00,T-2213638,,1
2022-12-07,22:12:00,T-2213638,,1
2022-12-07,22:48:00,T-2213639,Garden Salad,3
07/12/2022,22:48:00,T-2213639,salads,3
2022-12-07,22:48:00,T-2213639,FRENCH FRIES,3
2022-12-07,22:48:00,T-2213639,Fruit Salad,1
2022-12-07,22:48:00,T-2213639,Vodka,1
2022-12-07,23:24:00,T-2213640,Chicken Soup,2
2022-12-07,23:24:00,T-2213640,Spaghetti,1
2022-12-07,23:24:00,T-2213640,Mashed Potatoes,1
2022-12-07,23:24:00,T-2213640,Chocolate Pudding,1
2022-12-07,23:24:00,T-2213640,,4
2022-12-08,00:00:00,T-2213641,CalamariRings,3
08/12/2022,00:00:00,T-2213641,TurkeyDishes,1
2022-12-08,00:00:00,T-2213641,plain rice,2
2022-12-08,00:00:00,T-2213641,fruit salad,2
2022-12-08,00:00:00,T-2213641,Coffee,1
2022-12-08,00:36:00,T-2213642,Spring Rolls,4
2022-12-08,00:36:00,T-2213642,CHICKEN BREAST,3
2022-12-08,00:36:00,T-2213642,Potato Wedges,3
08/12/2022,00:36:00,T-2213642,rice pudding,3
2022-12-08,00:36:00,T-2213642,beer,2
2022-12-08,01:12:00,T-2213643,SEAFOOD SKEWERS,1
2022-12-08,01:12:00,T-2213643,RAVIOLI,2
2022-12-08,01:12:00,T-2213643,Naan Bread,1
2022-12-08,01:12:00,T-2213643,Cherry Pie,1
2022-12-08,01:12:00,T-2213643,COFFEE,1
2022-12-08,01:48:00,T-2213644,chicken soup,1
2022-12-08,01:48:00,T-2213644,Grilled Fish,2
08/12/2022,01:48:00,T-2213644,Steamed Vegetables,3
08/12/2022,01:48:00,T-2213644,Tiramisu,1
2022-12-08,01:48:00,T-2213644,Wine,1
2022-12-08,02:24:00,T-2213645,Seafood Skewers,1
08/12/2022,02:24:00,T-2213645,SushiRolls,1
2022-12-08,02:24:00,T-2213645,pilaf,2
2022-12-08,02:24:00,T-2213645,FruitSalad,1
2022-12-08,02:24:00,T-2213645,Cocktails,4
2022-12-08,03:00:00,T-2213646,tomato soup,1
2022-12-08,03:00:00,T-2213646,FETTUCCINE,3
2022-12-08,03:00:00,T-2213646,mixed vegetable medley,1
08/12/2022,03:00:00,T-2213646,,2
2022-12-08,03:00:00,T-2213646,beer,3
2022-12-08,03:36:00,T-2213647,SpringRolls,1
2022-12-08,03:36:00,T-2213647,SushiRolls,2
2022-12-08,03:36:00,T-2213647,Mixed Vegetable Medley,4
2022-12-08,03:36:00,T-2213647,Cheesecake,2
2022-12-08,03:36:00,T-2213647,Iced Tea,2
2022-12-08,04:12:00,T-2213648,spring rolls,1
2022-12-08,04:12:00,T-2213648,FriedFish,1
08/12/2022,04:12:00,T-2213648,Pilaf,1
08/12/2022,04:12:00,T-2213648,KEY LIME PIE,1
2022-12-08,04:12:00,T-2213648,Vodka,1
2022-12-08,04:48:00,T-2213649,TomatoSoup,1
2022-12-08,04:48:00,T-2213649,Salads,2
2022-12-08,04:48:00,T-2213649,Pilaf,3
08/12/2022,04:48:00,T-2213649,Sliced Fruits,1
08/12/2022,04:48:00,T-2213649,juice,1
2022-12-08,05:24:00,T-2213650,TomatoSoup,1
2022-12-08,05:24:00,T-2213650,Seafood Pasta,2
2022-12-08,05:24:00,T-2213650,FriedRice,1
2022-12-08,05:24:00,T-2213650,CHOCOLATE PUDDING,1
2022-12-08,05:24:00,T-2213650,COCKTAILS,1
2022-12-08,06:00:00,T-2213651,Tomato Soup,1
2022-12-08,06:00:00,T-2213651,FriedFish,2
08/12/2022,06:00:00,T-2213651,Roasted Potatoes,4
2022-12-08,06:00:00,T-2213651,Cheesecake,1
2022-12-08,06:00:00,T-2213651,Soda,4
08/12/2022,06:36:00,T-2213652,spring rolls,1
08/12/2022,06:36:00,T-2213652,CHICKEN BREAST,2
2022-12-08,06:36:00,T-2213652,Roasted Potatoes,4
08/12/2022,06:36:00,T-2213652,Sliced Fruits,2
2022-12-08,06:36:00,T-2213652,,2
2022-12-08,07:12:00,T-2213653,CHICKEN SOUP,1
2022-12-08,07:12:00,T-2213653,Spaghetti,1
2022-12-08,07:12:00,T-2213653,Dinner Rolls,1
2022-12-08,07:12:00,T-2213653,CherryPie,2
2022-12-08,07:12:00,T-2213653,Liqueurs,1
2022-12-08,07:48:00,T-2213654,calamari rings,2
2022-12-08,07:48:00,T-2213654,Fettuccine,2
2022-12-08,07:48:00,T-2213654,Potato Wedges,1
2022-12-08,07:48:00,T-2213654,Fruit Platter,3
2022-12-08,07:48:00,T-2213654,coffee,2
2022-12-08,08:24:00,T-2213655,chicken soup,1
2022-12-08,08:24:00,T-2213655,Ravioli,1
2022-12-08,08:24:00,T-2213655,PotatoWedges,1
2022-12-08,08:24:00,T-2213655,Chocolate Cake,1
2022-12-08,08:24:00,T-2213655,whiskey,2
2022-12-08,09:00:00,T-2213656,Calamari Rings,1
08/12/2022,09:00:00,T-2213656,TOFU DISHES,4
2022-12-08,09:00:00,T-2213656,Pilaf,1
2022-12-08,09:00:00,T-2213656,Key Lime Pie,1
2022-12-08,09:00:00,T-2213656,Lemonade,2
2022-12-08,09:36:00,T-2213657,Caesar Salad,2
08/12/2022,09:36:00,T-2213657,Turkey Dishes,1
2022-12-08,09:36:00,T-2213657,Mashed Potatoes,2
2022-12-08,09:36:00,T-2213657,Custard,2
2022-12-08,09:36:00,T-2213657,Cocktails,1
08/12/2022,10:12:00,T-2213658,Seafood Skewers,1
2022-12-08,10:12:00,T-2213658,Fried Fish,1
2022-12-08,10:12:00,T-2213658,Dinner Rolls,1
08/12/2022,10:12:00,T-2213658,Carrot Cake,2
2022-12-08,10:12:00,T-2213658,Whiskey,2
2022-12-08,10:48:00,T-2213659,caesar salad,1
2022-12-08,10:48:00,T-2213659,RAVIOLI,2
2022-12-08,10:48:00,T-2213659,Garlic Bread,1
2022-12-08,10:48:00,T-2213659,,1
2022-12-08,10:48:00,T-2213659,Beer,2
2022-12-08,11:24:00,T-2213660,SPRING ROLLS,1
08/12/2022,11:24:00,T-2213660,Lasagna,1
08/12/2022,11:24:00,T-2213660,,2
2022-12-08,11:24:00,T-2213660,Cherry Pie,1
2022-12-08,11:24:00,T-2213660,Wine,1
2022-12-08,12:00:00,T-2213661,Spring Rolls,1
08/12/2022,12:00:00,T-2213661,Fettuccine,1
2022-12-08,12:00:00,T-2213661,ROASTED POTATOES,1
2022-12-08,12:00:00,T-2213661,KEY LIME PIE,1
08/12/2022,12:00:00,T-2213661,Cocktails,1
2022-12-08,12:36:00,T-2213662,Seafood Skewers,1
2022-12-08,12:36:00,T-2213662,Tofu Dishes,2
2022-12-08,12:36:00,T-2213662,Garlic Bread,4
2022-12-08,12:36:00,T-2213662,Sliced Fruits,1
2022-12-08,12:36:00,T-2213662,Soda,1
2022-12-08,13:12:00,T-2213663,Bruschetta,1
2022-12-08,13:12:00,T-2213663,Fettuccine,1
2022-12-08,13:12:00,T-2213663,Garlic Bread,1
08/12/2022,13:12:00,T-2213663,CHOCOLATE PUDDING,1
2022-12-08,13:12:00,T-2213663,whiskey,2
2022-12-08,13:48:00,T-2213664,shrimp cocktail,1
2022-12-08,13:48:00,T-2213664,Roasted Duck,1
2022-12-08,13:48:00,T-2213664,Garlic Bread,1
2022-12-08,13:48:00,T-2213664,FRUIT SALAD,1
2022-12-08,13:48:00,T-2213664,Coffee,1
2022-12-08,14:24:00,T-2213665,Seafood Skewers,1
2022-12-08,14:24:00,T-2213665,Fried Fish,1
2022-12-08,14:24:00,T-2213665,DINNER ROLLS,1
2022-12-08,14:24:00,T-2213665,rice pudding,1
2022-12-08,14:24:00,T-2213665,Whiskey,1
2022-12-08,15:00:00,T-2213666,GardenSalad,1
08/12/2022,15:00:00,T-2213666,Spaghetti,1
2022-12-08,15:00:00,T-2213666,Mixed Vegetable Medley,3
2022-12-08,15:00:00,T-2213666,Cherry Pie,1
2022-12-08,15:00:00,T-2213666,,1
2022-12-08,15:36:00,T-2213667,SpringRolls,1
2022-12-08,15:36:00,T-2213667,Steaks,1
08/12/2022,15:36:00,T-2213667,Roasted Potatoes,1
2022-12-08,15:36:00,T-2213667,carrot cake,4
2022-12-08,15:36:00,T-2213667,Liqueurs,2
08/12/2022,16:12:00,T-2213668,Shrimp Cocktail,1
2022-12-08,16:12:00,T-2213668,Chicken Breast,3
2022-12-08,16:12:00,T-2213668,Plain Rice,1
2022-12-08,16:12:00,T-2213668,TIRAMISU,5
08/12/2022,16:12:00,T-2213668,WHISKEY,3
